gvkey,year,s_integrity,s_teamwork,s_innovation,s_respect,s_quality
155393,2019,1.6235,0.9456,6.1363,2.2934,2.6921
155394,2019,2.1411,1.9937,2.4884,3.0275,2.2275
155616,2019,1.4937,4.7104,5.5958,2.6921,2.9678
155754,2019,1.928,1.829,3.5181,1.3878,1.0242
156153,2019,1.9846,4.3803,6.8099,1.0102,1.5629
156155,2019,1.4029,2.3463,4.516,1.0255,2.7168
156157,2019,1.7516,1.1441,4.6716,2.636,1.3535
156383,2019,3.8375,2.6142,2.6876,3.6074,0.5438
156578,2019,3.7948,0.4839,4.2424,0.3502,4.4736
156614,2019,2.1647,1.3452,3.6953,2.3231,1.6736
156617,2019,3.2925,2.7147,4.4577,7.9822,1.1737
156633,2019,0.6083,1.0201,5.534,5.4681,1.3005
156861,2019,2.0529,1.1591,2.7248,1.4202,1.1423
156953,2019,1.4853,1.1227,2.4073,1.743,0.5699
157057,2019,1.9891,1.7029,5.748,3.1877,0.9435
157153,2019,1.4593,1.53,3.7339,1.2968,3.5793
157373,2019,3.182,1.6944,3.2612,1.6427,1.3567
157413,2019,1.0127,3.287,8.9102,2.3641,3.9523
157452,2019,1.6811,0.2935,1.4045,1.2618,0.8375
157679,2019,1.8593,1.1569,3.9511,2.568,1.5059
157755,2019,1.486,5.5195,12.5344,1.6899,6.14
157855,2019,4.9543,4.9498,26.3001,14.7947,5.3247
157865,2019,3.0725,8.6797,3.1235,3.1168,0.8053
158053,2019,1.6583,1.4268,2.5238,2.4989,1.0216
158055,2019,2.5531,8.5375,9.0412,3.7181,1.4997
158354,2019,4.9447,8.7437,1.681,1.7235,0.8756
158563,2019,3.6772,7.8138,6.4851,3.457,1.5049
158587,2019,2.1543,3.9467,4.2643,2.7397,0.7418
158737,2019,2.688,5.3948,6.4245,6.1646,3.2019
158742,2019,2.132,3.8118,8.0216,3.7912,3.2368
158743,2019,2.2332,1.0724,4.2914,1.7489,1.7594
160173,2019,2.2082,2.3297,4.1927,3.1499,0.8865
160207,2019,1.7653,2.5384,8.2662,8.0544,2.4734
160211,2019,2.2761,1.8583,7.9385,6.3422,2.1349
160213,2019,2.1138,6.6363,6.8268,3.4873,3.7133
160225,2019,4.8612,4.2779,10.1454,4.4819,1.641
160233,2019,5.298,1.3769,3.4143,4.1223,1.2534
160329,2019,4.1096,4.6172,16.0137,4.303,6.1931
160340,2019,3.5576,4.309,5.3493,6.0841,1.8017
160341,2019,1.4543,0.7712,3.1681,2.3022,2.9285
160375,2019,2.8675,6.1262,8.3037,5.0161,4.0987
160376,2019,1.3453,1.4883,3.1038,5.0314,1.6203
160479,2019,1.5987,2.1704,3.1704,1.6414,1.2104
160488,2019,3.0688,2.5708,5.6359,2.0077,1.2742
160541,2019,4.2251,2.083,5.6958,4.6,1.3492
160549,2019,3.1552,2.0592,5.4647,1.8141,2.2512
160570,2019,1.3729,3.7047,6.1436,2.5357,4.2432
160571,2019,1.8048,2.8538,11.579,6.2894,1.2062
160598,2019,1.4273,1.2871,2.9198,1.7186,1.3753
160681,2019,2.7304,1.9259,4.6631,1.1639,6.4009
160684,2019,1.3788,1.7725,1.3556,0.9726,1.746
160706,2019,2.9817,2.5734,6.7669,4.478,1.6594
160776,2019,2.0032,1.3039,3.2071,4.1223,1.2315
160785,2019,0.7056,1.7207,7.0639,1.3094,3.2507
160809,2019,1.6121,11.6164,4.9282,4.1338,0.7152
160855,2019,2.0271,1.8164,3.0304,7.3025,2.5393
160888,2019,1.4792,1.4154,3.9974,1.6891,2.1708
160893,2019,1.5366,2.5273,4.5874,2.874,4.441
160913,2019,2.7142,1.5267,3.5534,1.0011,2.0341
160990,2019,1.4544,1.6981,3.1896,2.0497,1.414
160991,2019,2.2668,3.5902,5.2063,1.855,4.6729
161048,2019,2.755,3.156,4.8228,3.8498,0.8187
161055,2019,0.8572,2.1882,6.2444,1.8959,1.9362
161120,2019,2.2459,3.1472,2.6712,1.6186,1.3571
161813,2019,1.3805,2.332,4.7937,4.9704,3.472
161843,2019,1.8764,1.4605,2.3829,1.1429,6.7894
161844,2019,3.348,1.2041,7.9872,4.4258,2.1353
161852,2019,2.0376,0.944,3.3509,3.6844,1.0724
161925,2019,6.2717,7.9659,24.4233,14.3175,4.281
161942,2019,2.1233,0.7322,2.1236,1.4366,1.5139
161966,2019,3.1022,1.4618,3.2729,2.1946,0.9758
161997,2019,1.9759,3.3053,8.9328,4.7849,2.0832
162076,2019,3.1021,1.4544,4.1818,2.9797,3.9656
162127,2019,2.2685,2.0556,5.8546,2.9425,4.8084
162129,2019,1.4322,0.9252,2.2825,1.3389,2.1974
162146,2019,3.8961,5.9607,8.2657,2.3053,3.5804
162160,2019,3.0016,1.5066,2.294,1.4407,1.3296
162233,2019,7.6371,5.0222,5.4618,4.5911,2.0599
162254,2019,1.9725,2.3658,3.8342,1.0308,1.8391
162264,2019,1.4366,0.701,2.8049,1.6782,1.9947
162293,2019,1.7863,1.3633,3.5808,2.7133,0.9858
162335,2019,1.6021,0.5426,3.0121,0.4425,0.8477
162338,2019,2.3149,1.2906,2.0185,1.8281,5.6382
162354,2019,1.3529,2.9506,7.923,1.5883,1.5386
162385,2019,1.3609,2.3476,6.3753,1.2912,1.3489
162387,2019,3.3132,1.6368,2.8559,1.6032,3.1561
162400,2019,1.8563,2.0295,3.9456,3.4127,1.8887
162401,2019,2.0779,0.7911,3.1272,0.8142,2.3461
162404,2019,4.0542,5.3189,5.2227,7.5172,1.945
162449,2019,1.9852,2.2138,11.1301,2.7318,1.9833
162459,2019,2.0457,1.0391,5.5537,1.1497,2.3444
162501,2019,2.9134,0.7002,3.0828,2.1594,4.1369
162559,2019,2.2106,1.5671,6.0843,1.9074,0.7618
162560,2019,2.8359,2.8085,6.3442,3.3487,2.1282
162585,2019,0.573,3.7346,2.7469,1.2244,0.1166
162701,2019,2.1802,1.9868,3.4426,0.8782,1.9554
162742,2019,1.0988,0.5631,3.9709,0.863,4.883
162876,2019,1.9695,2.412,3.0953,2.12,1.6102
162887,2019,2.7247,2.9805,6.0391,2.7834,2.3452
162894,2019,3.7166,3.2287,6.32,2.1273,4.9397
162906,2019,2.6151,1.7156,11.835,2.3158,1.6809
162914,2019,2.1704,2.0373,8.6973,3.7122,3.2618
162925,2019,1.7802,0.9696,1.1735,0.8518,0.0452
162988,2019,1.0911,3.2644,7.4322,3.5307,1.1305
163036,2019,1.7291,0.8956,3.8939,2.0401,2.1071
163051,2019,1.2465,0.9506,3.6638,3.2783,2.4924
163113,2019,1.7846,1.8367,2.5665,1.3816,3.477
163118,2019,3.156,3.7876,8.6725,7.3046,0.9769
163595,2019,3.6998,1.1429,1.9283,1.1036,2.1463
163610,2019,4.4511,5.8568,9.7283,3.076,2.106
163668,2019,2.9078,1.8648,5.7254,11.4242,1.7297
163678,2019,1.4637,3.4049,4.468,0.5879,2.4621
163765,2019,1.3587,2.1946,2.8666,0.6495,2.5422
163768,2019,2.3814,2.6772,8.5424,10.1366,3.4052
163806,2019,1.2077,5.257,5.6789,4.8728,1.4076
163884,2019,0.3854,0.6665,1.8496,0.8539,0.5584
163889,2019,1.4837,2.8063,5.2509,4.6297,1.1907
163891,2019,1.3906,0.878,4.1802,3.3285,1.0581
163920,2019,1.4637,0.9339,2.4027,1.9028,1.3186
163935,2019,1.8162,0.4013,3.6511,0.8603,0.9946
163946,2019,1.9511,1.423,2.9047,1.0485,3.6697
163963,2019,2.86,2.0055,4.9818,2.3542,0.7283
163965,2019,2.8257,5.0107,4.0282,4.3631,2.1498
163983,2019,2.7969,1.8731,5.5479,1.7153,2.6656
164046,2019,2.0507,0.9421,2.6296,1.126,3.7047
164132,2019,1.2045,1.2275,3.329,1.3609,1.5615
164155,2019,2.8228,1.2696,2.0783,2.6417,0.4727
164211,2019,0.955,2.2454,3.5356,0.8452,4.8858
164273,2019,6.4746,3.3564,6.0583,4.1207,3.9089
164296,2019,2.3735,3.5676,14.522,5.7221,1.7633
164363,2019,2.9316,2.7052,3.7394,0.4702,2.3462
164364,2019,3.1133,0.7735,2.6123,2.1268,0.7134
164416,2019,1.9654,1.178,6.8961,1.4934,2.2054
164471,2019,1.231,4.0059,13.2931,8.7877,2.1484
164494,2019,2.4715,2.5682,5.0847,2.8159,4.7673
164506,2019,2.7013,1.2246,2.4214,1.3227,1.6867
164511,2019,0.9183,8.518,3.4774,2.3073,0.9687
164532,2019,2.5227,5.529,12.787,2.1277,4.8147
164557,2019,1.645,1.7492,2.6693,1.3052,5.9829
164572,2019,4.5816,1.2274,3.6302,5.0891,1.987
164609,2019,1.4892,3.8705,4.5809,3.5607,0.7286
164633,2019,2.8204,0.6868,1.4127,3.1337,0.9164
164652,2019,2.0512,1.4738,5.1491,8.4007,1.4505
164660,2019,2.4657,2.1456,6.2091,2.2935,1.4125
164708,2019,2.757,1.9203,5.0211,4.2733,0.6721
164755,2019,0.9726,2.1933,7.7338,1.9471,0.9753
165051,2019,1.787,3.0867,4.1942,0.938,1.8515
165052,2019,2.6776,2.3112,13.7974,3.0614,1.9241
165123,2019,3.3453,3.2747,6.465,5.3195,2.5826
165209,2019,5.1354,5.2203,4.4536,3.0311,2.6224
165215,2019,3.4007,3.6945,10.3152,3.7809,1.92
165264,2019,2.4933,1.5894,1.9848,3.8559,1.1316
165466,2019,1.8529,1.2875,4.5744,1.3816,2.9658
165556,2019,1.9911,1.7507,6.8828,1.84,2.2244
165563,2019,2.3888,2.37,2.0401,1.9678,1.1194
165649,2019,1.8686,2.3452,3.0033,1.2996,3.407
165675,2019,1.8765,4.382,14.1302,3.5767,2.3486
165746,2019,1.5662,3.2823,9.773,6.4757,1.0312
165846,2019,1.6069,0.8114,3.2304,1.5317,1.7676
165856,2019,2.3544,1.3061,2.2498,1.8751,3.1787
165911,2019,0.8579,4.022,3.461,5.6266,6.1877
165914,2019,1.5131,2.2134,12.6026,8.0034,4.1605
165927,2019,1.6856,2.7551,1.3286,1.538,1.4169
165993,2019,2.0121,2.5038,7.5423,3.9142,1.8715
166087,2019,1.664,1.2876,1.7343,1.8398,5.8303
166213,2019,2.4682,4.6982,14.5791,6.8804,5.3301
166230,2019,2.4726,1.3931,3.8772,1.005,2.6387
166368,2019,1.5659,1.2256,5.7559,2.6889,1.1929
166435,2019,9.6304,5.5047,4.2847,4.2634,1.5373
166447,2019,2.625,3.7409,3.3534,3.0386,0.8459
166482,2019,1.7584,2.3572,5.6764,2.379,2.2587
166555,2019,5.104,2.706,9.8119,3.1102,2.6957
166562,2019,2.4713,6.0387,13.0759,4.9848,3.6289
166563,2019,2.1997,0.8269,1.9351,1.2877,1.9515
166583,2019,1.8148,4.2507,4.2725,4.3511,3.9547
166593,2019,1.7981,5.2672,8.8137,3.2201,3.8094
166684,2019,1.4591,2.2811,3.8016,4.284,3.3075
166711,2019,0.5223,6.02,5.2234,3.0017,0.4821
166723,2019,1.9429,1.2058,2.7994,2.6716,0.942
166789,2019,0.9416,0.9953,1.7953,1.7339,2.5647
170335,2019,3.0941,2.2872,9.3339,5.8199,3.1199
170384,2019,1.4487,2.5045,4.6582,1.5765,4.5466
170396,2019,3.623,2.6159,4.7992,3.2636,1.5668
170520,2019,2.0701,7.1791,4.0909,2.0906,1.1127
170527,2019,1.9025,2.0888,5.2887,1.1953,3.0971
170535,2019,1.0567,2.1741,4.1476,0.5915,1.6105
170616,2019,4.0603,4.1992,12.4665,5.497,4.1002
170617,2019,5.6274,4.9719,12.4596,3.7045,1.3439
170639,2019,0.9145,2.4092,1.4128,0.9348,1.8061
170714,2019,2.687,2.0681,6.2063,3.0413,0.7947
170730,2019,2.448,7.9645,7.7749,9.5293,1.8629
170748,2019,3.4499,2.7653,3.6704,1.4861,2.801
170750,2019,2.8344,2.2049,5.9148,1.4497,1.9567
170761,2019,1.4003,5.5607,7.5426,1.3519,1.9182
170775,2019,3.2145,0,2.3253,1.5084,0.291
170841,2019,2.5823,1.7576,2.3558,1.1759,2.0686
170868,2019,3.8475,5.3109,4.3463,4.1067,4.2081
170920,2019,2.1486,4.2026,4.15,7.6908,0.9034
170945,2019,1.8941,2.2918,2.0095,5.6206,0.7642
170965,2019,1.8672,2.5996,6.7542,3.2703,1.8709
171002,2019,1.2827,1.9345,5.3433,3.281,1.2401
171007,2019,4.5422,10.2162,16.9666,9.645,5.896
171022,2019,3.0077,3.7112,5.2744,5.244,1.6093
171023,2019,4.3859,3.2067,4.1928,3.0229,0.9876
171049,2019,1.867,1.4473,8.0265,2.9223,2.2783
171059,2019,1.316,1.6855,4.2339,0.7676,4.3076
171067,2019,3.9957,3.255,10.8297,4.9227,8.0208
171141,2019,1.9533,1.5454,4.5597,0.6726,1.2925
171155,2019,5.9793,10.0738,5.3983,2.8742,5.3369
174022,2019,1.4424,1.4142,6.4348,6.4937,0.9454
174049,2019,1.726,1.101,4.0337,2.3768,2.0926
174077,2019,3.0599,5.2626,14.6531,4.7695,6.057
174119,2019,6.0842,1.6499,7.8521,4.0204,5.3277
174134,2019,3.1388,5.0351,5.1243,3.7674,1.1606
174147,2019,2.4723,2.5945,12.5713,1.9241,2.729
174169,2019,1.8686,0.2779,2.5034,1.0115,0.8706
174222,2019,2.2114,2.4278,15.8342,7.4086,3.1464
174236,2019,1.223,2.5619,1.7203,4.2546,0.9105
174310,2019,3.4458,1.9824,5.6253,2.6177,2.3424
174389,2019,1.7794,1.6929,8.3669,6.3531,2.4116
174390,2019,1.1271,1.15,1.9734,3.3647,0.8731
174428,2019,1.3977,1.4246,2.5842,2.8276,1.9004
174449,2019,1.8379,0.9919,2.2807,2.6794,0.5399
174541,2019,2.6325,5.1007,9.5966,3.4962,4.7882
174567,2019,3.2117,1.3396,6.0636,1.1754,1.1975
174637,2019,2.3539,2.4067,5.0854,3.3239,0.5483
174729,2019,4.0863,3.0586,6.9697,4.1116,1.1048
174744,2019,3.6152,4.3152,4.9417,9.3301,1.5719
175004,2019,1.1294,1.8706,4.0947,1.3248,3.3172
175007,2019,3.3293,1.6031,4.5118,3.5507,2.1272
175008,2019,2.3894,4.8261,5.8411,4.272,1.6779
175055,2019,0.6545,1.315,6.0577,4.142,2.1565
175263,2019,2.6053,2.4235,8.8691,2.3153,2.2056
175264,2019,2.0672,1.8697,10.8515,2.2635,1.6796
175269,2019,2.2601,3.7237,8.0433,3.2894,2.7036
175299,2019,1.3502,2.4106,6.2748,4.7696,1.0285
175307,2019,2.8134,1.4158,3.4664,2.3912,1.0173
175319,2019,0.8878,1.7274,4.7123,5.0875,0.9951
175376,2019,1.9607,2.4619,10.2308,3.498,2.2701
175404,2019,1.6678,1.1758,4.8486,1.0601,5.4587
175442,2019,2.7047,1.226,2.518,5.5375,0.9104
175490,2019,4.0147,7.9611,6.0277,2.1663,4.0188
175503,2019,2.8714,1.0439,3.7078,2.3994,0.7391
175523,2019,4.0508,7.9429,6.5662,1.3876,3.5404
175533,2019,2.7022,6.1773,3.9496,2.6624,1.6518
175654,2019,1.785,3.3162,4.3185,2.485,1.5827
175686,2019,1.6608,1.8657,1.3938,2.8948,3.155
175689,2019,0.8611,1.2474,6.4528,1.5253,1.709
175900,2019,1.6719,2.8146,10.8978,4.7546,2.8246
175955,2019,2.3292,1.2889,8.3406,1.3837,8.3164
175966,2019,2.5002,3.8658,3.0589,8.6135,0.9693
175982,2019,2.079,1.1813,2.6998,1.8753,2.5408
176017,2019,3.405,9.2699,9.2418,4.2095,1.9499
176022,2019,3.4231,3.8583,4.2556,2.3577,2.2281
176035,2019,2.5239,5.6689,3.0541,3.4649,7.4131
176169,2019,4.8182,8.3067,3.8462,2.6144,2.812
176234,2019,1.9971,1.7095,2.2778,1.5639,1.3569
176247,2019,1.2686,1.3259,1.6798,1.1443,1.0506
176249,2019,1.4588,0.6166,2.3022,1.0919,0.9585
176251,2019,1.5837,3.3781,9.0318,2.7906,2.4243
176256,2019,3.3703,4.3116,2.293,2.246,0.6674
176260,2019,1.484,2.4183,4.2983,2.3592,0.6454
176343,2019,2.6471,2.1467,3.0168,2.1488,7.9137
176346,2019,2.7388,2.6339,5.2648,4.2783,3.7146
176362,2019,2.1842,5.1253,10.2023,2.1269,4.6763
176363,2019,0.2507,1.5293,4.6176,1.1497,3.3193
176378,2019,1.2358,1.9491,8.0863,2.116,3.3384
176523,2019,2.2446,3.5757,8.7587,6.8048,1.7086
176567,2019,1.0043,0.7761,3.5607,1.2166,1.8569
176572,2019,1.7798,1.5086,5.6214,0.774,3.4227
176591,2019,3.3834,0.8024,3.6691,2.8027,0.7146
176593,2019,1.3844,1.1424,4.0519,2.3933,3.5631
176670,2019,3.1705,5.0029,4.8562,2.6964,3.806
176701,2019,3.3471,2.1429,4.6988,2.5821,1.5063
176725,2019,4.2382,2.3967,3.2369,2.745,1.1666
176760,2019,2.5514,0.8574,1.5686,1.0822,2.9556
176768,2019,1.1258,5.5488,7.087,5.909,2.6354
176782,2019,2.0987,2.338,12.548,4.6234,1.7846
176840,2019,2.2621,1.0336,3.9437,1.5129,1.5235
176874,2019,1.9928,2.4661,5.5632,1.3226,2.8528
176899,2019,4.6701,1.7416,5.4829,1.6999,1.3038
176928,2019,1.8459,2.5735,6.5573,3.5888,3.2252
176999,2019,2.7437,2.3584,4.6886,2.7872,0.7672
177009,2019,3.1289,0.2778,2.3078,2.2435,0.6916
177088,2019,3.5136,1.6131,6.0937,3.4826,1.0231
177099,2019,3.1668,4.0389,11.2635,3.273,3.2853
177108,2019,2.1692,3.0212,5.6055,4.656,1.3315
177109,2019,0.7164,1.5511,2.6203,1.2,5.5318
177111,2019,4.6071,4.7474,12.3174,5.6837,6.2017
177179,2019,1.784,6.7909,7.0158,1.8046,2.5672
177182,2019,3.929,3.134,6.7295,2.3115,2.1656
177216,2019,4.2977,3.6276,4.7851,1.7994,0.9282
177227,2019,1.2501,3.0919,5.6778,2.9235,2.0049
177255,2019,3.1921,0.9428,3.2695,4.2766,0.8067
177257,2019,1.9288,2.7851,8.8506,1.6021,3.6962
177267,2019,1.1105,1.1619,4.305,0.5725,2.5757
177315,2019,1.6047,2.8649,7.583,2.4043,4.5864
177340,2019,6.5779,0.9891,4.9091,0.9703,1.2977
177367,2019,4.7344,7.5833,5.4255,4.8852,2.269
177376,2019,2.5552,1.9296,5.0998,2.1444,1.4491
177637,2019,2.8138,2.0936,5.4798,5.472,1.2455
177640,2019,2.3918,3.0864,2.7522,1.0449,0.9605
177744,2019,0.9588,3.0383,13.4341,3.4844,4.7307
177764,2019,3.5081,9.4055,10.4034,4.6522,2.0803
177780,2019,3.1716,4.7533,10.1036,4.1154,1.8969
177782,2019,3.2387,2.593,5.8329,3.1727,1.5872
177871,2019,1.4492,1.6365,10.9519,2.4349,4.2236
177881,2019,2.0998,2.1023,4.9379,2.3159,2.3175
177884,2019,1.3286,0.9311,4.9379,1.0978,1.2401
177925,2019,5.039,2.9785,5.7878,4.1012,2.7009
177943,2019,1.2229,5.0317,11.3416,5.7258,2.6941
177945,2019,4.0445,3.115,2.2696,1.819,2.0252
177966,2019,2.1656,1.383,6.838,1.6597,4.5327
177975,2019,0.4523,1.9105,3.8304,1.4502,1.0934
178015,2019,1.1431,3.8572,16.3495,10.483,1.3986
178073,2019,6.2726,1.2376,3.5197,5.4476,1.2786
178081,2019,1.2756,3.0427,11.4831,3.6652,4.5564
178083,2019,2.767,6.8419,16.1248,2.5511,7.6229
178097,2019,1.4116,1.2606,4.8355,3.3895,0.2087
178153,2019,3.0787,3.9395,5.7699,1.3035,2.448
178310,2019,2.7138,3.732,11.5787,3.4233,7.0019
178327,2019,7.4755,2.4451,1.812,5.1244,2.1895
178405,2019,1.6774,1.0482,1.5434,1.4053,2.2464
178494,2019,4.0995,3.67,7.155,2.4194,1.2115
178507,2019,3.5928,3.0707,10.8796,3.9214,1.3702
178519,2019,1.791,1.9226,10.1952,8.8024,1.0103
178529,2019,2.1536,0.8314,1.5615,1.4104,0.387
178539,2019,1.2728,2.2339,1.9637,1.093,0.7773
178644,2019,5.1177,1.2468,3.0813,2.6763,2.6094
178672,2019,2.3294,1.0723,2.4084,1.0111,1.3179
178698,2019,2.7609,3.0224,6.252,10.5035,1.7181
178703,2019,1.612,2.4099,7.3882,5.8506,1.7727
178704,2019,1.5366,3.1874,10.7421,4.0724,1.2638
178750,2019,7.6992,9.6997,4.4519,13.8169,2.0966
178797,2019,3.4535,2.6999,2.9244,12.0174,3.16
178803,2019,2.2429,2.5532,3.3657,7.5541,2.9364
178806,2019,1.3596,2.1586,5.8064,1.9324,3.581
178814,2019,3.773,2.104,4.1418,5.377,1.9805
178823,2019,3.3157,1.5248,2.4574,2.0075,0.6064
178851,2019,2.9123,1.6886,1.1585,1.8034,5.8708
178862,2019,1.1427,2.0042,1.9458,2.1353,0.3394
178907,2019,1.2357,3.1254,6.8049,2.5945,1.4882
178973,2019,1.1744,0.6894,2.2034,0.648,2.4583
178976,2019,2.0506,2.6993,5.4249,12.4173,1.618
179029,2019,3.3707,4.2383,3.1419,7.108,0.7548
179048,2019,0.6796,1.2513,2.0159,3.6003,1.1549
179058,2019,2.9612,1.7117,11.7324,2.1566,5.6925
179077,2019,1.2603,0.9121,4.4878,2.7728,1.4836
179094,2019,1.8179,1.0508,4.321,3.4315,1.6494
179132,2019,2.2839,0.8447,2.9567,0.5092,1.6534
179202,2019,1.9008,3.6918,4.6149,1.9094,4.8906
179249,2019,0.9484,2.0768,3.2735,2.0173,5.9219
179288,2019,9.6401,1.7634,10.4568,11.5265,0.2484
179413,2019,2.496,3.199,5.7665,6.1573,2.1359
179437,2019,4.0066,4.2663,4.0204,4.1958,1.8726
179441,2019,2.7611,3.5473,6.005,6.3198,2.9094
179461,2019,2.5134,5.2248,3.8821,4.0171,1.2029
179534,2019,2.2444,5.3588,8.4894,3.1157,2.2431
179577,2019,1.2551,1.1909,5.7693,1.2333,1.7345
179597,2019,2.6402,0.9722,2.3623,2.1458,3.4926
179598,2019,2.1395,4.3868,3.1644,3.0698,1.3883
179621,2019,2.3816,2.5711,4.6074,0.7769,0.7867
179657,2019,0.7776,0.9929,2.9426,0.7993,1.9147
179666,2019,1.0002,2.5567,9.5504,2.7357,1.3228
179671,2019,6.086,4.0537,6.4192,4.1225,1.4406
179686,2019,2.3031,7.9814,2.2401,4.595,1.1798
179690,2019,1.9422,3.3994,10.5559,4.0368,8.9993
179731,2019,2.902,6.7844,1.3596,1.3081,2.9094
179738,2019,1.0953,6.3737,5.0348,3.7687,6.4952
179741,2019,2.0118,2.4415,5.046,2.477,0.6475
179817,2019,2.8554,0.9036,3.7133,1.448,2.2513
179819,2019,2.1443,1.2018,3.3071,0.9575,2.2556
179831,2019,3.1119,3.9843,4.457,2.3052,2.6655
179834,2019,2.8265,5.3066,9.6965,5.0924,1.3762
179840,2019,2.2163,3.7421,9.0599,3.1615,3.1786
179841,2019,2.0578,9.9649,6.3018,2.0386,3.0546
179843,2019,1.2726,1.5583,4.8194,1.8756,2.4088
179889,2019,2.477,0.4929,1.5149,0.423,0.6677
179957,2019,1.0747,1.7363,4.9782,2.4939,5.7833
179974,2019,2.9155,1.3964,1.9818,2.8746,1.0709
180016,2019,0.6172,1.4997,3.1164,1.2937,2.7171
180057,2019,2.1447,8.7108,4.2956,2.6139,2.2389
180083,2019,3.0703,7.7255,4.9193,10.921,2.8297
180193,2019,3.3712,2.3373,3.639,4.2861,0.5226
180228,2019,1.0042,1.2327,2.1293,1.5046,0.6269
180229,2019,1.6523,1.3694,4.0921,2.2832,1.9389
180249,2019,4.226,1.8816,1.7032,8.2602,0.418
180272,2019,2.8133,2.6226,11.5088,4.7576,2.0515
180345,2019,3.762,3.9966,8.445,4.5576,2.7522
180363,2019,2.3028,1.9269,2.7683,9.0587,1.2273
180405,2019,3.8684,4.4681,25.9889,6.0941,1.6046
180413,2019,1.6182,0.2762,6.1613,4.5514,1.6571
180423,2019,3.8625,2.3575,7.852,2.9445,1.6829
180466,2019,1.1409,1.847,3.799,1.2187,2.8265
180474,2019,1.5859,1.5096,3.8065,0.5997,0.8811
180483,2019,2.209,2.7905,11.3476,2.0271,3.9126
180562,2019,1.3096,2.1007,3.068,2.4839,6.5412
180646,2019,1.718,2.3525,1.4709,2.1435,0.5935
180652,2019,3.546,3.9971,13.1916,2.9958,3.6325
180711,2019,0.9775,1.636,6.629,0.9128,5.8535
180866,2019,4.7479,6.2917,10.1179,8.993,0.5535
180905,2019,2.0445,1.5728,7.7278,8.8404,1.3742
180937,2019,6.7772,3.3689,7.0191,5.4853,3.7744
181104,2019,2.4251,4.1387,6.6167,3.6784,2.799
181269,2019,3.1496,1.9602,4.1568,2.0654,4.1557
181290,2019,6.2012,10.1604,12.1648,4.848,4.7519
181745,2019,1.2627,1.4463,2.3065,1.3754,6.5631
181931,2019,1.4001,0.9371,0.966,0.7101,3.0747
181989,2019,1.4341,0.8802,3.7732,1.1622,3.4292
182112,2019,4.3893,5.028,5.8373,6.9621,1.2364
182308,2019,1.5188,3.9561,6.9285,2.2522,3.4561
182700,2019,1.5414,6.0489,10.3955,3.2329,2.1729
182701,2019,0.8928,2.0215,1.5474,1.0929,1.1911
182826,2019,3.8118,5.3963,4.2715,2.0077,1.3822
183029,2019,1.3559,1.1111,2.2024,3.393,0.5953
183108,2019,2.0459,2.0067,3.3498,1.9451,0.6575
183139,2019,5.6653,3.5561,8.4534,8.6138,2.7732
183283,2019,3.3523,3.2858,2.5659,7.224,2.0085
183322,2019,2.8816,1.8795,2.9672,6.4227,0.77
183366,2019,2.3896,2.5352,5.8757,3.253,1.8314
183377,2019,1.0684,4.5557,8.9455,2.7628,9.005
183388,2019,2.8431,0.736,3.5602,2.9661,0.8569
183528,2019,2.6167,1.5655,3.9174,1.6056,1.3953
183565,2019,8.0715,2.0319,8.9137,5.4567,5.3623
183581,2019,2.5963,1.0423,6.2765,4.4275,4.5101
183590,2019,6.4178,4.4744,9.0465,5.5069,2.2633
183593,2019,3.9606,4.844,4.1518,4.2744,1.476
183606,2019,2.1503,1.7864,2.0897,2.0725,0.5706
183612,2019,2.6789,3.9802,3.6951,4.5469,8.2616
183636,2019,3.3413,5.6407,12.2912,5.1483,4.36
183640,2019,1.1905,4.3228,4.326,0.7767,3.7928
183704,2019,1.4153,1.4355,1.4286,1.2324,2.0904
183736,2019,1.7716,3.4184,9.0663,2.8643,5.2927
183780,2019,1.8769,1.1446,2.2792,1.4706,0.1071
183797,2019,3.9516,3.1697,7.2759,5.4233,1.2379
183799,2019,3.6347,5.2292,13.0138,7.3824,2.4475
183822,2019,1.4228,0.9209,1.6499,1.7718,0.3619
183830,2019,1.5934,2.039,3.5614,3.8247,1.3489
183860,2019,4.282,3.6934,4.9718,5.1468,1.0224
183902,2019,2.7071,1.415,2.5862,1.4059,0.5911
183903,2019,3.9898,4.2152,6.9167,2.0262,4.1491
183945,2019,5.5006,12.109,3.9916,1.8535,1.771
183964,2019,3.7682,3.5978,10.6297,3.4207,1.6595
183974,2019,2.3099,2.9798,6.9966,2.2425,4.6923
184035,2019,1.9131,2.2889,3.6183,1.6629,3.213
184070,2019,6.0823,5.7717,0,2.315,0.3461
184101,2019,2.4058,3.0154,4.741,1.1376,4.4592
184113,2019,1.9322,3.2151,4.7303,2.8251,5.3978
184155,2019,1.3056,2.1715,1.133,0.6156,3.0637
184157,2019,2.1927,6.386,10.7533,2.971,1.3061
184167,2019,0.7722,0.6278,2.0313,1.3713,0.2535
184182,2019,2.7925,1.7629,2.8044,1.2157,2.8765
184254,2019,4.0811,2.1846,5.6058,3.3675,0.8513
184256,2019,3.1088,3.7579,5.6467,2.4767,1.7486
184258,2019,1.8796,0.8886,4.3075,1.3089,5.2526
184259,2019,2.0977,2.754,3.2869,2.5934,1.4106
184263,2019,2.6371,3.9444,5.9256,2.4334,2.3312
